date,year,season,location,sampleID,sampleID.prefix,labelColor,microhabitat,vial,scientificName,stage,notes,number,benthicArea,acceptedTaxonID,taxonRank,organism_aggr,phylum,subphylum,class,order,family,subfamily,tribe,genus,species,taxa.notes,tolerance,FFG,FFG2
2019-05-28,2019,Summer,Downstream,01DRSU19.DM,01DRSU19,Lavender,DM,4;6;1C,Maccaffertium sp.,larva,NA;NA;NA,19,0.5,MACSP11,genus,Stenonema,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Maccaffertium,NA,NA,2,scr,cg
2019-05-28,2019,Summer,Downstream,01DRSU19.DSH,01DRSU19,Lavender,DSH,10D;12A,Maccaffertium sp.,larva,NA;NA,15,0.5,MACSP11,genus,Stenonema,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Maccaffertium,NA,NA,2,scr,cg
2019-05-28,2019,Summer,Downstream,01DRSU19.DSP,01DRSU19,Lavender,DSP,2A;4A,Maccaffertium sp.,larva,NA;NA,28,0.5,MACSP11,genus,Stenonema,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Maccaffertium,NA,NA,2,scr,cg
2019-05-28,2019,Summer,Downstream,01DRSU19.DSR,01DRSU19,Lavender,DSR,2A;5A,Maccaffertium sp.,larva,NA;NA,45,0.5,MACSP11,genus,Stenonema,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Maccaffertium,NA,NA,2,scr,cg
2019-05-28,2019,Summer,Downstream,01DRSU19.DSH,01DRSU19,Lavender,DSH,7,Natarsia sp.,larva,NA,1,0.5,NATSP2,genus,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Tanypodinae,Natarsiini,Natarsia,NA,NA,8,prd,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DSR,01DRSU19,Lavender,DSR,4,Natarsia sp.,larva,NA,1,0.5,NATSP2,genus,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Tanypodinae,Natarsiini,Natarsia,NA,NA,8,prd,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DSR,01DRSU19,Lavender,DSR,3,Neoleptophlebia sp.,larva,NA,1,0.5,NEOSP69,genus,Neoleptophlebia,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Leptophlebiidae,NA,NA,Neoleptophlebia,NA,NA,1,cg,sh
2019-05-28,2019,Summer,Downstream,01DRSU19.DFR,01DRSU19,Lavender,DFR,6,Neophylax sp.,larva,NA,36,0.5,NEOSP13,genus,Neophylax,Arthropoda,Hexapoda,Insecta,Trichoptera,Thremmatidae,NA,NA,Neophylax,NA,"family name updated, formerly treated as a subfamily of Uenoidae",3,scr,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DM,01DRSU19,Lavender,DM,2;9,Neophylax sp.,larva,NA;NA,76,0.5,NEOSP13,genus,Neophylax,Arthropoda,Hexapoda,Insecta,Trichoptera,Thremmatidae,NA,NA,Neophylax,NA,"family name updated, formerly treated as a subfamily of Uenoidae",3,scr,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DSH,01DRSU19,Lavender,DSH,1;11,Neophylax sp.,larva,NA;NA,24,0.5,NEOSP13,genus,Neophylax,Arthropoda,Hexapoda,Insecta,Trichoptera,Thremmatidae,NA,NA,Neophylax,NA,"family name updated, formerly treated as a subfamily of Uenoidae",3,scr,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DSP,01DRSU19,Lavender,DSP,1;3,Neophylax sp.,larva,NA;NA,62,0.5,NEOSP13,genus,Neophylax,Arthropoda,Hexapoda,Insecta,Trichoptera,Thremmatidae,NA,NA,Neophylax,NA,"family name updated, formerly treated as a subfamily of Uenoidae",3,scr,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DSR,01DRSU19,Lavender,DSR,2;13;1,Neophylax sp.,larva,NA;NA;NA,116,0.5,NEOSP13,genus,Neophylax,Arthropoda,Hexapoda,Insecta,Trichoptera,Thremmatidae,NA,NA,Neophylax,NA,"family name updated, formerly treated as a subfamily of Uenoidae",3,scr,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DSR,01DRSU19,Lavender,DSR,7;1,Neophylax sp.,pupa,pupa;pupa,2,0.5,NEOSP13,genus,Neophylax,Arthropoda,Hexapoda,Insecta,Trichoptera,Thremmatidae,NA,NA,Neophylax,NA,"family name updated, formerly treated as a subfamily of Uenoidae",3,scr,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DFR,01DRSU19,Lavender,DFR,11,Optioservus sp.,adult,adult,1,0.5,OPTSP,genus,Optioservus,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Optioservus,NA,NA,4,scr,cg
2019-05-28,2019,Summer,Downstream,01DRSU19.DFR,01DRSU19,Lavender,DFR,10,Optioservus sp.,NA,NA,1,0.5,OPTSP,genus,Optioservus,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Optioservus,NA,NA,4,scr,cg
2019-05-28,2019,Summer,Downstream,01DRSU19.DM,01DRSU19,Lavender,DM,2;7,Optioservus sp.,adult,adult;adult,3,0.5,OPTSP,genus,Optioservus,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Optioservus,NA,NA,4,scr,cg
2019-05-28,2019,Summer,Downstream,01DRSU19.DSH,01DRSU19,Lavender,DSH,4,Optioservus sp.,adult,adults,2,0.5,OPTSP,genus,Optioservus,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Optioservus,NA,NA,4,scr,cg
2019-05-28,2019,Summer,Downstream,01DRSU19.DSP,01DRSU19,Lavender,DSP,8,Optioservus sp.,adult,adult,2,0.5,OPTSP,genus,Optioservus,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Optioservus,NA,NA,4,scr,cg
2019-05-28,2019,Summer,Downstream,01DRSU19.DSH,01DRSU19,Lavender,DSH,7;2,Orthocladius sp.,larva,NA;NA,3,0.5,ORTSP3,genus,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Orthocladius,NA,NA,6,cg,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DSP,01DRSU19,Lavender,DSP,52;10,Orthocladius sp.,larva,NA;NA,2,0.5,ORTSP3,genus,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Orthocladius,NA,NA,6,cg,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DFR,01DRSU19,Lavender,DFR,11,Oulimnius sp.,adult,adults,1,0.5,OULSP,genus,Oulimnius,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Oulimnius,NA,NA,4,scr,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DM,01DRSU19,Lavender,DM,4,Paragnetina immarginata,larva,NA,1,0.5,PARIMM,species,Paragnetina,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlidae,NA,NA,Paragnetina,immarginata,NA,1,prd,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DM,01DRSU19,Lavender,DM,4,Perlesta sp.,larva,immature,1,0.5,PERSP6,genus,Perlesta,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlidae,Acroneuriinae,Acroneuriini,Perlesta,NA,NA,4,prd,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DSH,01DRSU19,Lavender,DSH,11B,Perlesta sp.,larva,NA,3,0.5,PERSP6,genus,Perlesta,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlidae,Acroneuriinae,Acroneuriini,Perlesta,NA,NA,4,prd,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DSR,01DRSU19,Lavender,DSR,9B,Perlesta sp.,larva,NA,1,0.5,PERSP6,genus,Perlesta,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlidae,Acroneuriinae,Acroneuriini,Perlesta,NA,NA,4,prd,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DSH,01DRSU19,Lavender,DSH,11;7,Philopotamidae sp.,pupa,pupa;pupa,3,0.5,PHISP,family,Philopotamidae,Arthropoda,Hexapoda,Insecta,Trichoptera,Philopotamidae,NA,NA,NA,NA,NA,4,cf,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DFR,01DRSU19,Lavender,DFR,9C,Plauditus sp.,larva,NA,8,0.5,PLASP17,genus,Plauditus,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Plauditus,NA,NA,4,cg,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DM,01DRSU19,Lavender,DM,6A,Plauditus sp.,larva,NA,4,0.5,PLASP17,genus,Plauditus,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Plauditus,NA,NA,4,cg,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DSH,01DRSU19,Lavender,DSH,11 B;10;12E,Plauditus sp.,larva,NA;NA;NA,8,0.5,PLASP17,genus,Plauditus,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Plauditus,NA,NA,4,cg,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DSP,01DRSU19,Lavender,DSP,4B;4H,Plauditus sp.,larva,NA;NA,3,0.5,PLASP17,genus,Plauditus,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Plauditus,NA,NA,4,cg,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DSR,01DRSU19,Lavender,DSR,2E,Plauditus sp.,larva,NA,2,0.5,PLASP17,genus,Plauditus,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Plauditus,NA,NA,4,cg,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DSH,01DRSU19,Lavender,DSH,3,Polycentropodidae sp.,larva,NA,2,0.5,POLSP5,family,Polycentropodidae,Arthropoda,Hexapoda,Insecta,Trichoptera,Polycentropodidae,NA,NA,NA,NA,NA,6,cf,prd
2019-05-28,2019,Summer,Downstream,01DRSU19.DFR,01DRSU19,Lavender,DFR,5,Procladius sp.,larva,NA,1,0.5,PROSP23,genus,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Tanypodinae,Procladiini,Procladius,NA,NA,9,prd,cg
2019-05-28,2019,Summer,Downstream,01DRSU19.DFR,01DRSU19,Lavender,DFR,6,Pycnopsyche sp.,larva,NA,1,0.5,PYCSP1,genus,Pycnopsyche,Arthropoda,Hexapoda,Insecta,Trichoptera,Limnephilidae,Limnephilinae,Stenophylacini,Pycnopsyche,NA,NA,4,sh,scr
2019-05-28,2019,Summer,Downstream,01DRSU19.DM,01DRSU19,Lavender,DM,9,Pycnopsyche sp.,larva,NA,3,0.5,PYCSP1,genus,Pycnopsyche,Arthropoda,Hexapoda,Insecta,Trichoptera,Limnephilidae,Limnephilinae,Stenophylacini,Pycnopsyche,NA,NA,4,sh,scr
2019-05-28,2019,Summer,Downstream,01DRSU19.DSP,01DRSU19,Lavender,DSP,3,Pycnopsyche sp.,larva,NA,1,0.5,PYCSP1,genus,Pycnopsyche,Arthropoda,Hexapoda,Insecta,Trichoptera,Limnephilidae,Limnephilinae,Stenophylacini,Pycnopsyche,NA,NA,4,sh,scr
2019-05-28,2019,Summer,Downstream,01DRSU19.DSR,01DRSU19,Lavender,DSR,2,Pycnopsyche sp.,larva,NA,3,0.5,PYCSP1,genus,Pycnopsyche,Arthropoda,Hexapoda,Insecta,Trichoptera,Limnephilidae,Limnephilinae,Stenophylacini,Pycnopsyche,NA,NA,4,sh,scr
2019-05-28,2019,Summer,Downstream,01DRSU19.DSP,01DRSU19,Lavender,DSP,2B,Rhithrogena sp.,larva,NA,1,0.5,RHISP4,genus,Rhithrogena,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Rhithrogena,NA,NA,0,scr,cg
2019-05-28,2019,Summer,Downstream,01DRSU19.DFR,01DRSU19,Lavender,DFR,1,Rhyacophila sp.,larva,caterpillar-like accessory anal hook,1,0.5,RHYSP3,genus,Rhyacophila,Arthropoda,Hexapoda,Insecta,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,NA,NA,1,prd,om
2019-05-28,2019,Summer,Downstream,01DRSU19.DFR,01DRSU19,Lavender,DFR,11,Rhyacophila sp.,pupa,pupa,1,0.5,RHYSP3,genus,Rhyacophila,Arthropoda,Hexapoda,Insecta,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,NA,NA,1,prd,om
2019-05-28,2019,Summer,Downstream,01DRSU19.DM,01DRSU19,Lavender,DM,2;9,Rhyacophila sp.,larva,NA;NA,4,0.5,RHYSP3,genus,Rhyacophila,Arthropoda,Hexapoda,Insecta,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,NA,NA,1,prd,om
2019-05-28,2019,Summer,Downstream,01DRSU19.DSH,01DRSU19,Lavender,DSH,1;11,Rhyacophila sp.,larva,NA;NA,7,0.5,RHYSP3,genus,Rhyacophila,Arthropoda,Hexapoda,Insecta,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,NA,NA,1,prd,om
2019-05-28,2019,Summer,Downstream,01DRSU19.DSP,01DRSU19,Lavender,DSP,1;3,Rhyacophila sp.,larva,NA;NA,3,0.5,RHYSP3,genus,Rhyacophila,Arthropoda,Hexapoda,Insecta,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,NA,NA,1,prd,om
2019-05-28,2019,Summer,Downstream,01DRSU19.DM,01DRSU19,Lavender,DM,11,Sperchon sp.,adult,NA,1,0.5,SPESP4,genus,Sperchon,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Sperchontidae,NA,NA,Sperchon,NA,NA,8,prd,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DSH,01DRSU19,Lavender,DSH,13;1,Sperchon sp.,adult,NA;NA,2,0.5,SPESP4,genus,Sperchon,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Sperchontidae,NA,NA,Sperchon,NA,NA,8,prd,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DSP,01DRSU19,Lavender,DSP,6,Sperchon sp.,adult,NA,1,0.5,SPESP4,genus,Sperchon,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Sperchontidae,NA,NA,Sperchon,NA,NA,8,prd,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DSR,01DRSU19,Lavender,DSR,8,Sperchon sp.,adult,NA,1,0.5,SPESP4,genus,Sperchon,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Sperchontidae,NA,NA,Sperchon,NA,NA,8,prd,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DSR,01DRSU19,Lavender,DSR,6,Sperchonopsis sp.,adult,NA,1,0.5,SPESP5,genus,Sperchonopsis,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Sperchontidae,NA,NA,Sperchonopsis,NA,NA,8,prd,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DFR,01DRSU19,Lavender,DFR,8,Spirosperma nikolskyi,adult,the dirty one,1,0.5,SPINIK,species,segmented_worms,Annelida,NA,Clitellata,Tubificida,Naididae,Tubificinae,NA,Spirosperma,nikolskyi,NA,6,cg,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DSR,01DRSU19,Lavender,DSR,5G,Stenacron interpunctatum,larva,NA,3,0.5,STEINT,species,Stenacron,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Stenacron,interpunctatum,NA,7,cg,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DFR,01DRSU19,Lavender,DFR,11,Stenelmis sp.,adult,adult,5,0.5,STESP6,genus,Stenelmis,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Stenelmis,NA,NA,5,scr,cg
2019-05-28,2019,Summer,Downstream,01DRSU19.DFR,01DRSU19,Lavender,DFR,6,Stenelmis sp.,NA,NA,1,0.5,STESP6,genus,Stenelmis,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Stenelmis,NA,NA,5,scr,cg
2019-05-28,2019,Summer,Downstream,01DRSU19.DM,01DRSU19,Lavender,DM,2;7,Stenelmis sp.,adult,adults;adults,8,0.5,STESP6,genus,Stenelmis,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Stenelmis,NA,NA,5,scr,cg
2019-05-28,2019,Summer,Downstream,01DRSU19.DM,01DRSU19,Lavender,DM,2,Stenelmis sp.,larva,larvae,2,0.5,STESP6,genus,Stenelmis,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Stenelmis,NA,NA,5,scr,cg
2019-05-28,2019,Summer,Downstream,01DRSU19.DSH,01DRSU19,Lavender,DSH,4;6,Stenelmis sp.,adult,adult;adult,2,0.5,STESP6,genus,Stenelmis,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Stenelmis,NA,NA,5,scr,cg
2019-05-28,2019,Summer,Downstream,01DRSU19.DSH,01DRSU19,Lavender,DSH,6,Stenelmis sp.,larva,larvae,1,0.5,STESP6,genus,Stenelmis,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Stenelmis,NA,NA,5,scr,cg
2019-05-28,2019,Summer,Downstream,01DRSU19.DSP,01DRSU19,Lavender,DSP,8;9,Stenelmis sp.,adult,adult;adult,5,0.5,STESP6,genus,Stenelmis,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Stenelmis,NA,NA,5,scr,cg
2019-05-28,2019,Summer,Downstream,01DRSU19.DSP,01DRSU19,Lavender,DSP,9,Stenelmis sp.,larva,larva,8,0.5,STESP6,genus,Stenelmis,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Stenelmis,NA,NA,5,scr,cg
2019-05-28,2019,Summer,Downstream,01DRSU19.DFR,01DRSU19,Lavender,DFR,10,Stylodrilus heringianus,adult,NA,1,0.5,STYHER,species,segmented_worms,Annelida,NA,Clitellata,Lumbriculida,Lumbriculidae,NA,NA,Stylodrilus,heringianus,NA,5,cg,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DM,01DRSU19,Lavender,DM,5,Stylodrilus heringianus,adult,NA,1,0.5,STYHER,species,segmented_worms,Annelida,NA,Clitellata,Lumbriculida,Lumbriculidae,NA,NA,Stylodrilus,heringianus,NA,5,cg,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DSH,01DRSU19,Lavender,DSH,12;5,Stylodrilus heringianus,adult,NA;NA,2,0.5,STYHER,species,segmented_worms,Annelida,NA,Clitellata,Lumbriculida,Lumbriculidae,NA,NA,Stylodrilus,heringianus,NA,5,cg,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DSP,01DRSU19,Lavender,DSP,2,Stylodrilus heringianus,adult,pouched vessels,3,0.5,STYHER,species,segmented_worms,Annelida,NA,Clitellata,Lumbriculida,Lumbriculidae,NA,NA,Stylodrilus,heringianus,NA,5,cg,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DSR,01DRSU19,Lavender,DSR,10,Stylodrilus heringianus,adult,NA,1,0.5,STYHER,species,segmented_worms,Annelida,NA,Clitellata,Lumbriculida,Lumbriculidae,NA,NA,Stylodrilus,heringianus,NA,5,cg,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DSH,01DRSU19,Lavender,DSH,10G,Taeniopteryx sp.,larva,NA,1,0.5,TAESP3,genus,Taeniopteryx,Arthropoda,Hexapoda,Insecta,Plecoptera,Taeniopterygidae,Taeniopteryginae,NA,Taeniopteryx,NA,NA,2,sh,cg
2019-05-28,2019,Summer,Downstream,01DRSU19.DSR,01DRSU19,Lavender,DSR,9,Taeniopteryx sp.,larva,single coxal gill at the base of each leg,4,0.5,TAESP3,genus,Taeniopteryx,Arthropoda,Hexapoda,Insecta,Plecoptera,Taeniopterygidae,Taeniopteryginae,NA,Taeniopteryx,NA,NA,2,sh,cg
2019-05-28,2019,Summer,Downstream,01DRSU19.DSP,01DRSU19,Lavender,DSP,4E,Teloganopsis deficiens,larva,Checked by Marney,3,0.5,TELDEF,species,Teloganopsis,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Teloganopsis,deficiens,NA,2,cg,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DSH,01DRSU19,Lavender,DSH,13,Testudacarus sp.,adult,NA,1,0.5,TESSP1,genus,Testudacarus,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Torrenticolidae,NA,NA,Testudacarus,NA,NA,5,prd,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DSH,01DRSU19,Lavender,DSH,13;1,Torrenticola sp.,adult,NA;NA,3,0.5,TORSP6,genus,Torrenticola,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Torrenticolidae,NA,NA,Torrenticola,NA,NA,5,prd,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DSR,01DRSU19,Lavender,DSR,8,Torrenticola sp.,adult,NA,1,0.5,TORSP6,genus,Torrenticola,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Torrenticolidae,NA,NA,Torrenticola,NA,NA,5,prd,NA
2019-05-30,2019,Summer,Upstream,01URSU19.UM,01URSU19,Orange,UM,1C,Acentrella turbida,larva,NA,10,0.5,ACETUR,species,Acentrella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Acentrella,turbida,NA,4,cg,NA
2019-05-30,2019,Summer,Upstream,01URSU19.USH,01URSU19,Orange,USH,2E;6F,Acentrella turbida,larva,NA;NA,7,0.5,ACETUR,species,Acentrella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Acentrella,turbida,NA,4,cg,NA
2019-05-30,2019,Summer,Upstream,01URSU19.USU,01URSU19,Orange,USU,1D;2I,Acentrella turbida,larva,NA;NA,18,0.5,ACETUR,species,Acentrella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Acentrella,turbida,NA,4,cg,NA
2019-05-30,2019,Summer,Upstream,01URSU19.UFR,01URSU19,Orange,UFR,6,Antocha sp.,larva,larvae,2,0.5,ANTSP9,genus,Antocha,Arthropoda,Hexapoda,Insecta,Diptera,Tipulidae,Limoniinae,Limoniini,Antocha,NA,NA,3,cg,NA
2019-05-30,2019,Summer,Upstream,01URSU19.UFR,01URSU19,Orange,UFR,1,Antocha sp.,pupa,pupa,1,0.5,ANTSP9,genus,Antocha,Arthropoda,Hexapoda,Insecta,Diptera,Tipulidae,Limoniinae,Limoniini,Antocha,NA,NA,3,cg,NA
2019-05-30,2019,Summer,Upstream,01URSU19.USH,01URSU19,Orange,USH,2,Antocha sp.,larva,larvae,1,0.5,ANTSP9,genus,Antocha,Arthropoda,Hexapoda,Insecta,Diptera,Tipulidae,Limoniinae,Limoniini,Antocha,NA,NA,3,cg,NA
2019-05-30,2019,Summer,Upstream,01URSU19.USU,01URSU19,Orange,USU,9,Antocha sp.,larva,fly larva,1,0.5,ANTSP9,genus,Antocha,Arthropoda,Hexapoda,Insecta,Diptera,Tipulidae,Limoniinae,Limoniini,Antocha,NA,NA,3,cg,NA
2019-05-30,2019,Summer,Upstream,01URSU19.USU,01URSU19,Orange,USU,7a,Antocha sp.,pupa,pupa,1,0.5,ANTSP9,genus,Antocha,Arthropoda,Hexapoda,Insecta,Diptera,Tipulidae,Limoniinae,Limoniini,Antocha,NA,NA,3,cg,NA
2019-05-30,2019,Summer,Upstream,01URSU19.UFR,01URSU19,Orange,UFR,3,Apatania sp.,larva,NA,2,0.5,APASP2,genus,Apatania,Arthropoda,Hexapoda,Insecta,Trichoptera,Apataniidae,Apataniinae,Apataniini,Apatania,NA,NA,3,scr,cg
2019-05-30,2019,Summer,Upstream,01URSU19.USH,01URSU19,Orange,USH,5,Apatania sp.,larva,NA,1,0.5,APASP2,genus,Apatania,Arthropoda,Hexapoda,Insecta,Trichoptera,Apataniidae,Apataniinae,Apataniini,Apatania,NA,NA,3,scr,cg
2019-05-30,2019,Summer,Upstream,01URSU19.USR,01URSU19,Orange,USR,8;13,Apatania sp.,larva,larvae;NA,11,0.5,APASP2,genus,Apatania,Arthropoda,Hexapoda,Insecta,Trichoptera,Apataniidae,Apataniinae,Apataniini,Apatania,NA,NA,3,scr,cg
2019-05-30,2019,Summer,Upstream,01URSU19.USU,01URSU19,Orange,USU,6,Attaneuria sp.,larva,NA,1,0.5,ATTSP1,genus,Attaneuria,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlidae,NA,NA,Attaneuria,NA,NA,3,prd,NA
2019-05-30,2019,Summer,Upstream,01URSU19.USH,01URSU19,Orange,USH,2C,Attenella sp.,larva,NA,1,0.5,ATTSP,genus,Attenella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Attenella,NA,NA,1,cg,NA
2019-05-30,2019,Summer,Upstream,01URSU19.UM,01URSU19,Orange,UM,3B;6D,Baetis sp.,larva,NA;NA,2,0.5,BAESP2,genus,Baetis,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Baetis,NA,NA,4,cg,scr
2019-05-30,2019,Summer,Upstream,01URSU19.USH,01URSU19,Orange,USH,6E,Baetis sp.,larva,NA,2,0.5,BAESP2,genus,Baetis,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Baetis,NA,NA,4,cg,scr
2019-05-30,2019,Summer,Upstream,01URSU19.USR,01URSU19,Orange,USR,2F,Baetis sp.,larva,NA,1,0.5,BAESP2,genus,Baetis,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Baetis,NA,NA,4,cg,scr
2019-05-30,2019,Summer,Upstream,01URSU19.USU,01URSU19,Orange,USU,2H,Baetis sp.,larva,NA,4,0.5,BAESP2,genus,Baetis,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Baetis,NA,NA,4,cg,scr
2019-05-30,2019,Summer,Upstream,01URSU19.USU,01URSU19,Orange,USU,4;8,Blepharicera sp.,larva,Suction worms;Suction worms,2,0.5,BLESP1,genus,Blepharicera,Arthropoda,Hexapoda,Insecta,Diptera,Blephariceridae,Blepharicerinae,Blepharicerini,Blepharicera,NA,NA,0,scr,NA
2019-05-30,2019,Summer,Upstream,01URSU19.USH,01URSU19,Orange,USH,5,Bothrioneurum vejdovskyanum,adult,NA,1,0.5,BOTVEJ,species,segmented_worms,Annelida,NA,Clitellata,Tubificida,Naididae,Rhyacodrilinae,NA,Bothrioneurum,vejdovskyanum,NA,7,cg,NA
2019-05-30,2019,Summer,Upstream,01URSU19.USR,01URSU19,Orange,USR,5,Caecidotea sp.,adult,NA,1,0.5,CAESP4,genus,Caecidotea,Arthropoda,Crustacea,Malacostraca,Isopoda,Asellidae,NA,NA,Caecidotea,NA,NA,8,cg,sh
2019-05-30,2019,Summer,Upstream,01URSU19.UFR,01URSU19,Orange,UFR,3,Cheumatopsyche sp.,larva,NA,1,0.5,CHESP5,genus,Cheumatopsyche,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,Hydropsychinae,NA,Cheumatopsyche,NA,NA,5,cf,NA
2019-05-30,2019,Summer,Upstream,01URSU19.UM,01URSU19,Orange,UM,2;2,Cheumatopsyche sp.,larva,NA;NA,2,0.5,CHESP5,genus,Cheumatopsyche,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,Hydropsychinae,NA,Cheumatopsyche,NA,NA,5,cf,NA
